year,round,from_country_id,from_country,to_country_id,to_country,total_points,tele_points,jury_points,place_final,identifier
2022,final,at,Austria,ua,Ukraine,12,12,0,1,2022_final_ua
2022,final,at,Austria,gb,United Kingdom,20,8,12,2,2022_final_gb
2022,final,at,Austria,es,Spain,3,1,2,3,2022_final_es
2022,final,at,Austria,se,Sweden,13,6,7,4,2022_final_se
2022,final,at,Austria,rs,Serbia,10,10,0,5,2022_final_rs
2022,final,at,Austria,it,Italy,6,3,3,6,2022_final_it
2022,final,at,Austria,md,Moldova,7,7,0,7,2022_final_md
2022,final,at,Austria,gr,Greece,4,0,4,8,2022_final_gr
2022,final,at,Austria,pt,Portugal,10,0,10,9,2022_final_pt
2022,final,at,Austria,no,Norway,10,5,5,10,2022_final_no
2022,final,at,Austria,nl,Netherlands,8,0,8,11,2022_final_nl
2022,final,at,Austria,pl,Poland,4,4,0,12,2022_final_pl
2022,final,at,Austria,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,at,Austria,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,at,Austria,au,Australia,0,0,0,15,2022_final_au
2022,final,at,Austria,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,at,Austria,ch,Switzerland,1,0,1,17,2022_final_ch
2022,final,at,Austria,ro,Romania,0,0,0,18,2022_final_ro
2022,final,at,Austria,be,Belgium,0,0,0,19,2022_final_be
2022,final,at,Austria,am,Armenia,6,0,6,20,2022_final_am
2022,final,at,Austria,fi,Finland,0,0,0,21,2022_final_fi
2022,final,at,Austria,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,at,Austria,is,Iceland,0,0,0,23,2022_final_is
2022,final,at,Austria,fr,France,0,0,0,24,2022_final_fr
2022,final,at,Austria,de,Germany,2,2,0,25,2022_final_de
2022,final,az,Azerbaijan,ua,Ukraine,18,12,6,1,2022_final_ua
2022,final,az,Azerbaijan,gb,United Kingdom,20,8,12,2,2022_final_gb
2022,final,az,Azerbaijan,es,Spain,15,10,5,3,2022_final_es
2022,final,az,Azerbaijan,se,Sweden,12,4,8,4,2022_final_se
2022,final,az,Azerbaijan,rs,Serbia,6,6,0,5,2022_final_rs
2022,final,az,Azerbaijan,it,Italy,15,5,10,6,2022_final_it
2022,final,az,Azerbaijan,md,Moldova,0,0,0,7,2022_final_md
2022,final,az,Azerbaijan,gr,Greece,6,3,3,8,2022_final_gr
2022,final,az,Azerbaijan,pt,Portugal,7,0,7,9,2022_final_pt
2022,final,az,Azerbaijan,no,Norway,7,7,0,10,2022_final_no
2022,final,az,Azerbaijan,nl,Netherlands,4,0,4,11,2022_final_nl
2022,final,az,Azerbaijan,pl,Poland,3,1,2,12,2022_final_pl
2022,final,az,Azerbaijan,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,az,Azerbaijan,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,az,Azerbaijan,au,Australia,2,2,0,15,2022_final_au
2022,final,az,Azerbaijan,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,az,Azerbaijan,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,az,Azerbaijan,ro,Romania,0,0,0,18,2022_final_ro
2022,final,az,Azerbaijan,be,Belgium,0,0,0,19,2022_final_be
2022,final,az,Azerbaijan,am,Armenia,0,0,0,20,2022_final_am
2022,final,az,Azerbaijan,fi,Finland,0,0,0,21,2022_final_fi
2022,final,az,Azerbaijan,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,az,Azerbaijan,is,Iceland,0,0,0,23,2022_final_is
2022,final,az,Azerbaijan,fr,France,1,0,1,24,2022_final_fr
2022,final,az,Azerbaijan,de,Germany,0,0,0,25,2022_final_de
2022,final,be,Belgium,ua,Ukraine,18,12,6,1,2022_final_ua
2022,final,be,Belgium,gb,United Kingdom,15,3,12,2,2022_final_gb
2022,final,be,Belgium,es,Spain,16,6,10,3,2022_final_es
2022,final,be,Belgium,se,Sweden,12,5,7,4,2022_final_se
2022,final,be,Belgium,rs,Serbia,6,2,4,5,2022_final_rs
2022,final,be,Belgium,it,Italy,12,4,8,6,2022_final_it
2022,final,be,Belgium,md,Moldova,8,8,0,7,2022_final_md
2022,final,be,Belgium,gr,Greece,0,0,0,8,2022_final_gr
2022,final,be,Belgium,pt,Portugal,6,1,5,9,2022_final_pt
2022,final,be,Belgium,no,Norway,0,0,0,10,2022_final_no
2022,final,be,Belgium,nl,Netherlands,10,10,0,11,2022_final_nl
2022,final,be,Belgium,pl,Poland,7,7,0,12,2022_final_pl
2022,final,be,Belgium,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,be,Belgium,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,be,Belgium,au,Australia,1,0,1,15,2022_final_au
2022,final,be,Belgium,az,Azerbaijan,3,0,3,16,2022_final_az
2022,final,be,Belgium,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,be,Belgium,ro,Romania,0,0,0,18,2022_final_ro
2022,final,be,Belgium,be,Belgium,0,0,0,19,2022_final_be
2022,final,be,Belgium,am,Armenia,0,0,0,20,2022_final_am
2022,final,be,Belgium,fi,Finland,0,0,0,21,2022_final_fi
2022,final,be,Belgium,cz,Czechia,2,0,2,22,2022_final_cz
2022,final,be,Belgium,is,Iceland,0,0,0,23,2022_final_is
2022,final,be,Belgium,fr,France,0,0,0,24,2022_final_fr
2022,final,be,Belgium,de,Germany,0,0,0,25,2022_final_de
2022,final,bg,Bulgaria,ua,Ukraine,12,12,0,1,2022_final_ua
2022,final,bg,Bulgaria,gb,United Kingdom,13,3,10,2,2022_final_gb
2022,final,bg,Bulgaria,es,Spain,16,8,8,3,2022_final_es
2022,final,bg,Bulgaria,se,Sweden,0,0,0,4,2022_final_se
2022,final,bg,Bulgaria,rs,Serbia,10,10,0,5,2022_final_rs
2022,final,bg,Bulgaria,it,Italy,3,2,1,6,2022_final_it
2022,final,bg,Bulgaria,md,Moldova,7,7,0,7,2022_final_md
2022,final,bg,Bulgaria,gr,Greece,18,6,12,8,2022_final_gr
2022,final,bg,Bulgaria,pt,Portugal,4,0,4,9,2022_final_pt
2022,final,bg,Bulgaria,no,Norway,3,1,2,10,2022_final_no
2022,final,bg,Bulgaria,nl,Netherlands,0,0,0,11,2022_final_nl
2022,final,bg,Bulgaria,pl,Poland,0,0,0,12,2022_final_pl
2022,final,bg,Bulgaria,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,bg,Bulgaria,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,bg,Bulgaria,au,Australia,0,0,0,15,2022_final_au
2022,final,bg,Bulgaria,az,Azerbaijan,3,0,3,16,2022_final_az
2022,final,bg,Bulgaria,ch,Switzerland,7,0,7,17,2022_final_ch
2022,final,bg,Bulgaria,ro,Romania,4,4,0,18,2022_final_ro
2022,final,bg,Bulgaria,be,Belgium,6,0,6,19,2022_final_be
2022,final,bg,Bulgaria,am,Armenia,10,5,5,20,2022_final_am
2022,final,bg,Bulgaria,fi,Finland,0,0,0,21,2022_final_fi
2022,final,bg,Bulgaria,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,bg,Bulgaria,is,Iceland,0,0,0,23,2022_final_is
2022,final,bg,Bulgaria,fr,France,0,0,0,24,2022_final_fr
2022,final,bg,Bulgaria,de,Germany,0,0,0,25,2022_final_de
2022,final,hr,Croatia,ua,Ukraine,18,10,8,1,2022_final_ua
2022,final,hr,Croatia,gb,United Kingdom,0,0,0,2,2022_final_gb
2022,final,hr,Croatia,es,Spain,13,7,6,3,2022_final_es
2022,final,hr,Croatia,se,Sweden,9,4,5,4,2022_final_se
2022,final,hr,Croatia,rs,Serbia,24,12,12,5,2022_final_rs
2022,final,hr,Croatia,it,Italy,10,6,4,6,2022_final_it
2022,final,hr,Croatia,md,Moldova,8,8,0,7,2022_final_md
2022,final,hr,Croatia,gr,Greece,3,0,3,8,2022_final_gr
2022,final,hr,Croatia,pt,Portugal,10,0,10,9,2022_final_pt
2022,final,hr,Croatia,no,Norway,5,5,0,10,2022_final_no
2022,final,hr,Croatia,nl,Netherlands,2,0,2,11,2022_final_nl
2022,final,hr,Croatia,pl,Poland,0,0,0,12,2022_final_pl
2022,final,hr,Croatia,ee,Estonia,2,2,0,13,2022_final_ee
2022,final,hr,Croatia,lt,Lithuania,10,3,7,14,2022_final_lt
2022,final,hr,Croatia,au,Australia,0,0,0,15,2022_final_au
2022,final,hr,Croatia,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,hr,Croatia,ch,Switzerland,1,0,1,17,2022_final_ch
2022,final,hr,Croatia,ro,Romania,0,0,0,18,2022_final_ro
2022,final,hr,Croatia,be,Belgium,0,0,0,19,2022_final_be
2022,final,hr,Croatia,am,Armenia,0,0,0,20,2022_final_am
2022,final,hr,Croatia,fi,Finland,0,0,0,21,2022_final_fi
2022,final,hr,Croatia,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,hr,Croatia,is,Iceland,0,0,0,23,2022_final_is
2022,final,hr,Croatia,fr,France,1,1,0,24,2022_final_fr
2022,final,hr,Croatia,de,Germany,0,0,0,25,2022_final_de
2022,final,cy,Cyprus,ua,Ukraine,19,12,7,1,2022_final_ua
2022,final,cy,Cyprus,gb,United Kingdom,9,6,3,2,2022_final_gb
2022,final,cy,Cyprus,es,Spain,14,8,6,3,2022_final_es
2022,final,cy,Cyprus,se,Sweden,5,0,5,4,2022_final_se
2022,final,cy,Cyprus,rs,Serbia,11,7,4,5,2022_final_rs
2022,final,cy,Cyprus,it,Italy,6,5,1,6,2022_final_it
2022,final,cy,Cyprus,md,Moldova,0,0,0,7,2022_final_md
2022,final,cy,Cyprus,gr,Greece,22,10,12,8,2022_final_gr
2022,final,cy,Cyprus,pt,Portugal,0,0,0,9,2022_final_pt
2022,final,cy,Cyprus,no,Norway,0,0,0,10,2022_final_no
2022,final,cy,Cyprus,nl,Netherlands,0,0,0,11,2022_final_nl
2022,final,cy,Cyprus,pl,Poland,3,3,0,12,2022_final_pl
2022,final,cy,Cyprus,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,cy,Cyprus,lt,Lithuania,2,2,0,14,2022_final_lt
2022,final,cy,Cyprus,au,Australia,8,0,8,15,2022_final_au
2022,final,cy,Cyprus,az,Azerbaijan,10,0,10,16,2022_final_az
2022,final,cy,Cyprus,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,cy,Cyprus,ro,Romania,4,4,0,18,2022_final_ro
2022,final,cy,Cyprus,be,Belgium,2,0,2,19,2022_final_be
2022,final,cy,Cyprus,am,Armenia,1,1,0,20,2022_final_am
2022,final,cy,Cyprus,fi,Finland,0,0,0,21,2022_final_fi
2022,final,cy,Cyprus,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,cy,Cyprus,is,Iceland,0,0,0,23,2022_final_is
2022,final,cy,Cyprus,fr,France,0,0,0,24,2022_final_fr
2022,final,cy,Cyprus,de,Germany,0,0,0,25,2022_final_de
2022,final,cz,Czechia,ua,Ukraine,16,12,4,1,2022_final_ua
2022,final,cz,Czechia,gb,United Kingdom,14,2,12,2,2022_final_gb
2022,final,cz,Czechia,es,Spain,13,6,7,3,2022_final_es
2022,final,cz,Czechia,se,Sweden,15,5,10,4,2022_final_se
2022,final,cz,Czechia,rs,Serbia,10,10,0,5,2022_final_rs
2022,final,cz,Czechia,it,Italy,0,0,0,6,2022_final_it
2022,final,cz,Czechia,md,Moldova,8,8,0,7,2022_final_md
2022,final,cz,Czechia,gr,Greece,3,0,3,8,2022_final_gr
2022,final,cz,Czechia,pt,Portugal,5,0,5,9,2022_final_pt
2022,final,cz,Czechia,no,Norway,5,3,2,10,2022_final_no
2022,final,cz,Czechia,nl,Netherlands,0,0,0,11,2022_final_nl
2022,final,cz,Czechia,pl,Poland,7,7,0,12,2022_final_pl
2022,final,cz,Czechia,ee,Estonia,12,4,8,13,2022_final_ee
2022,final,cz,Czechia,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,cz,Czechia,au,Australia,1,0,1,15,2022_final_au
2022,final,cz,Czechia,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,cz,Czechia,ch,Switzerland,6,0,6,17,2022_final_ch
2022,final,cz,Czechia,ro,Romania,0,0,0,18,2022_final_ro
2022,final,cz,Czechia,be,Belgium,0,0,0,19,2022_final_be
2022,final,cz,Czechia,am,Armenia,0,0,0,20,2022_final_am
2022,final,cz,Czechia,fi,Finland,1,1,0,21,2022_final_fi
2022,final,cz,Czechia,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,cz,Czechia,is,Iceland,0,0,0,23,2022_final_is
2022,final,cz,Czechia,fr,France,0,0,0,24,2022_final_fr
2022,final,cz,Czechia,de,Germany,0,0,0,25,2022_final_de
2022,final,dk,Denmark,ua,Ukraine,17,12,5,1,2022_final_ua
2022,final,dk,Denmark,gb,United Kingdom,12,6,6,2,2022_final_gb
2022,final,dk,Denmark,es,Spain,5,1,4,3,2022_final_es
2022,final,dk,Denmark,se,Sweden,17,10,7,4,2022_final_se
2022,final,dk,Denmark,rs,Serbia,0,0,0,5,2022_final_rs
2022,final,dk,Denmark,it,Italy,0,0,0,6,2022_final_it
2022,final,dk,Denmark,md,Moldova,5,5,0,7,2022_final_md
2022,final,dk,Denmark,gr,Greece,12,0,12,8,2022_final_gr
2022,final,dk,Denmark,pt,Portugal,8,0,8,9,2022_final_pt
2022,final,dk,Denmark,no,Norway,8,8,0,10,2022_final_no
2022,final,dk,Denmark,nl,Netherlands,10,0,10,11,2022_final_nl
2022,final,dk,Denmark,pl,Poland,4,4,0,12,2022_final_pl
2022,final,dk,Denmark,ee,Estonia,3,3,0,13,2022_final_ee
2022,final,dk,Denmark,lt,Lithuania,10,7,3,14,2022_final_lt
2022,final,dk,Denmark,au,Australia,0,0,0,15,2022_final_au
2022,final,dk,Denmark,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,dk,Denmark,ch,Switzerland,2,0,2,17,2022_final_ch
2022,final,dk,Denmark,ro,Romania,0,0,0,18,2022_final_ro
2022,final,dk,Denmark,be,Belgium,0,0,0,19,2022_final_be
2022,final,dk,Denmark,am,Armenia,0,0,0,20,2022_final_am
2022,final,dk,Denmark,fi,Finland,0,0,0,21,2022_final_fi
2022,final,dk,Denmark,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,dk,Denmark,is,Iceland,3,2,1,23,2022_final_is
2022,final,dk,Denmark,fr,France,0,0,0,24,2022_final_fr
2022,final,dk,Denmark,de,Germany,0,0,0,25,2022_final_de
2022,final,ee,Estonia,ua,Ukraine,12,12,0,1,2022_final_ua
2022,final,ee,Estonia,gb,United Kingdom,9,5,4,2,2022_final_gb
2022,final,ee,Estonia,es,Spain,1,1,0,3,2022_final_es
2022,final,ee,Estonia,se,Sweden,22,10,12,4,2022_final_se
2022,final,ee,Estonia,rs,Serbia,0,0,0,5,2022_final_rs
2022,final,ee,Estonia,it,Italy,10,0,10,6,2022_final_it
2022,final,ee,Estonia,md,Moldova,6,6,0,7,2022_final_md
2022,final,ee,Estonia,gr,Greece,6,0,6,8,2022_final_gr
2022,final,ee,Estonia,pt,Portugal,7,0,7,9,2022_final_pt
2022,final,ee,Estonia,no,Norway,4,4,0,10,2022_final_no
2022,final,ee,Estonia,nl,Netherlands,4,3,1,11,2022_final_nl
2022,final,ee,Estonia,pl,Poland,0,0,0,12,2022_final_pl
2022,final,ee,Estonia,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,ee,Estonia,lt,Lithuania,9,7,2,14,2022_final_lt
2022,final,ee,Estonia,au,Australia,8,0,8,15,2022_final_au
2022,final,ee,Estonia,az,Azerbaijan,3,0,3,16,2022_final_az
2022,final,ee,Estonia,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,ee,Estonia,ro,Romania,0,0,0,18,2022_final_ro
2022,final,ee,Estonia,be,Belgium,0,0,0,19,2022_final_be
2022,final,ee,Estonia,am,Armenia,0,0,0,20,2022_final_am
2022,final,ee,Estonia,fi,Finland,13,8,5,21,2022_final_fi
2022,final,ee,Estonia,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,ee,Estonia,is,Iceland,0,0,0,23,2022_final_is
2022,final,ee,Estonia,fr,France,0,0,0,24,2022_final_fr
2022,final,ee,Estonia,de,Germany,2,2,0,25,2022_final_de
2022,final,fi,Finland,ua,Ukraine,12,12,0,1,2022_final_ua
2022,final,fi,Finland,gb,United Kingdom,14,4,10,2,2022_final_gb
2022,final,fi,Finland,es,Spain,3,3,0,3,2022_final_es
2022,final,fi,Finland,se,Sweden,20,8,12,4,2022_final_se
2022,final,fi,Finland,rs,Serbia,14,7,7,5,2022_final_rs
2022,final,fi,Finland,it,Italy,2,0,2,6,2022_final_it
2022,final,fi,Finland,md,Moldova,5,5,0,7,2022_final_md
2022,final,fi,Finland,gr,Greece,6,0,6,8,2022_final_gr
2022,final,fi,Finland,pt,Portugal,0,0,0,9,2022_final_pt
2022,final,fi,Finland,no,Norway,10,6,4,10,2022_final_no
2022,final,fi,Finland,nl,Netherlands,5,0,5,11,2022_final_nl
2022,final,fi,Finland,pl,Poland,0,0,0,12,2022_final_pl
2022,final,fi,Finland,ee,Estonia,10,10,0,13,2022_final_ee
2022,final,fi,Finland,lt,Lithuania,2,2,0,14,2022_final_lt
2022,final,fi,Finland,au,Australia,8,0,8,15,2022_final_au
2022,final,fi,Finland,az,Azerbaijan,3,0,3,16,2022_final_az
2022,final,fi,Finland,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,fi,Finland,ro,Romania,0,0,0,18,2022_final_ro
2022,final,fi,Finland,be,Belgium,0,0,0,19,2022_final_be
2022,final,fi,Finland,am,Armenia,1,0,1,20,2022_final_am
2022,final,fi,Finland,fi,Finland,0,0,0,21,2022_final_fi
2022,final,fi,Finland,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,fi,Finland,is,Iceland,0,0,0,23,2022_final_is
2022,final,fi,Finland,fr,France,1,1,0,24,2022_final_fr
2022,final,fi,Finland,de,Germany,0,0,0,25,2022_final_de
2022,final,fr,France,ua,Ukraine,22,12,10,1,2022_final_ua
2022,final,fr,France,gb,United Kingdom,14,2,12,2,2022_final_gb
2022,final,fr,France,es,Spain,12,7,5,3,2022_final_es
2022,final,fr,France,se,Sweden,0,0,0,4,2022_final_se
2022,final,fr,France,rs,Serbia,8,8,0,5,2022_final_rs
2022,final,fr,France,it,Italy,3,3,0,6,2022_final_it
2022,final,fr,France,md,Moldova,10,10,0,7,2022_final_md
2022,final,fr,France,gr,Greece,3,0,3,8,2022_final_gr
2022,final,fr,France,pt,Portugal,7,6,1,9,2022_final_pt
2022,final,fr,France,no,Norway,0,0,0,10,2022_final_no
2022,final,fr,France,nl,Netherlands,4,0,4,11,2022_final_nl
2022,final,fr,France,pl,Poland,12,4,8,12,2022_final_pl
2022,final,fr,France,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,fr,France,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,fr,France,au,Australia,0,0,0,15,2022_final_au
2022,final,fr,France,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,fr,France,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,fr,France,ro,Romania,1,1,0,18,2022_final_ro
2022,final,fr,France,be,Belgium,6,0,6,19,2022_final_be
2022,final,fr,France,am,Armenia,12,5,7,20,2022_final_am
2022,final,fr,France,fi,Finland,0,0,0,21,2022_final_fi
2022,final,fr,France,cz,Czechia,2,0,2,22,2022_final_cz
2022,final,fr,France,is,Iceland,0,0,0,23,2022_final_is
2022,final,fr,France,fr,France,0,0,0,24,2022_final_fr
2022,final,fr,France,de,Germany,0,0,0,25,2022_final_de
2022,final,ge,Georgia,ua,Ukraine,18,12,6,1,2022_final_ua
2022,final,ge,Georgia,gb,United Kingdom,16,4,12,2,2022_final_gb
2022,final,ge,Georgia,es,Spain,11,6,5,3,2022_final_es
2022,final,ge,Georgia,se,Sweden,8,0,8,4,2022_final_se
2022,final,ge,Georgia,rs,Serbia,7,7,0,5,2022_final_rs
2022,final,ge,Georgia,it,Italy,10,0,10,6,2022_final_it
2022,final,ge,Georgia,md,Moldova,8,8,0,7,2022_final_md
2022,final,ge,Georgia,gr,Greece,4,1,3,8,2022_final_gr
2022,final,ge,Georgia,pt,Portugal,7,0,7,9,2022_final_pt
2022,final,ge,Georgia,no,Norway,0,0,0,10,2022_final_no
2022,final,ge,Georgia,nl,Netherlands,4,0,4,11,2022_final_nl
2022,final,ge,Georgia,pl,Poland,2,0,2,12,2022_final_pl
2022,final,ge,Georgia,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,ge,Georgia,lt,Lithuania,5,5,0,14,2022_final_lt
2022,final,ge,Georgia,au,Australia,0,0,0,15,2022_final_au
2022,final,ge,Georgia,az,Azerbaijan,3,3,0,16,2022_final_az
2022,final,ge,Georgia,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,ge,Georgia,ro,Romania,0,0,0,18,2022_final_ro
2022,final,ge,Georgia,be,Belgium,0,0,0,19,2022_final_be
2022,final,ge,Georgia,am,Armenia,10,10,0,20,2022_final_am
2022,final,ge,Georgia,fi,Finland,2,2,0,21,2022_final_fi
2022,final,ge,Georgia,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,ge,Georgia,is,Iceland,0,0,0,23,2022_final_is
2022,final,ge,Georgia,fr,France,1,0,1,24,2022_final_fr
2022,final,ge,Georgia,de,Germany,0,0,0,25,2022_final_de
2022,final,de,Germany,ua,Ukraine,22,12,10,1,2022_final_ua
2022,final,de,Germany,gb,United Kingdom,18,6,12,2,2022_final_gb
2022,final,de,Germany,es,Spain,10,2,8,3,2022_final_es
2022,final,de,Germany,se,Sweden,12,5,7,4,2022_final_se
2022,final,de,Germany,rs,Serbia,7,7,0,5,2022_final_rs
2022,final,de,Germany,it,Italy,3,3,0,6,2022_final_it
2022,final,de,Germany,md,Moldova,10,10,0,7,2022_final_md
2022,final,de,Germany,gr,Greece,0,0,0,8,2022_final_gr
2022,final,de,Germany,pt,Portugal,0,0,0,9,2022_final_pt
2022,final,de,Germany,no,Norway,4,1,3,10,2022_final_no
2022,final,de,Germany,nl,Netherlands,8,4,4,11,2022_final_nl
2022,final,de,Germany,pl,Poland,8,8,0,12,2022_final_pl
2022,final,de,Germany,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,de,Germany,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,de,Germany,au,Australia,5,0,5,15,2022_final_au
2022,final,de,Germany,az,Azerbaijan,6,0,6,16,2022_final_az
2022,final,de,Germany,ch,Switzerland,2,0,2,17,2022_final_ch
2022,final,de,Germany,ro,Romania,1,0,1,18,2022_final_ro
2022,final,de,Germany,be,Belgium,0,0,0,19,2022_final_be
2022,final,de,Germany,am,Armenia,0,0,0,20,2022_final_am
2022,final,de,Germany,fi,Finland,0,0,0,21,2022_final_fi
2022,final,de,Germany,cz,Czechia,0,0,0,22,2022_final_cz
2022,final,de,Germany,is,Iceland,0,0,0,23,2022_final_is
2022,final,de,Germany,fr,France,0,0,0,24,2022_final_fr
2022,final,de,Germany,de,Germany,0,0,0,25,2022_final_de
2022,final,gr,Greece,ua,Ukraine,10,10,0,1,2022_final_ua
2022,final,gr,Greece,gb,United Kingdom,5,5,0,2,2022_final_gb
2022,final,gr,Greece,es,Spain,17,12,5,3,2022_final_es
2022,final,gr,Greece,se,Sweden,4,4,0,4,2022_final_se
2022,final,gr,Greece,rs,Serbia,8,8,0,5,2022_final_rs
2022,final,gr,Greece,it,Italy,8,7,1,6,2022_final_it
2022,final,gr,Greece,md,Moldova,9,3,6,7,2022_final_md
2022,final,gr,Greece,gr,Greece,0,0,0,8,2022_final_gr
2022,final,gr,Greece,pt,Portugal,3,0,3,9,2022_final_pt
2022,final,gr,Greece,no,Norway,6,6,0,10,2022_final_no
2022,final,gr,Greece,nl,Netherlands,4,0,4,11,2022_final_nl
2022,final,gr,Greece,pl,Poland,10,0,10,12,2022_final_pl
2022,final,gr,Greece,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,gr,Greece,lt,Lithuania,0,0,0,14,2022_final_lt
2022,final,gr,Greece,au,Australia,8,0,8,15,2022_final_au
2022,final,gr,Greece,az,Azerbaijan,12,0,12,16,2022_final_az
2022,final,gr,Greece,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,gr,Greece,ro,Romania,9,2,7,18,2022_final_ro
2022,final,gr,Greece,be,Belgium,0,0,0,19,2022_final_be
2022,final,gr,Greece,am,Armenia,0,0,0,20,2022_final_am
2022,final,gr,Greece,fi,Finland,0,0,0,21,2022_final_fi
2022,final,gr,Greece,cz,Czechia,2,0,2,22,2022_final_cz
2022,final,gr,Greece,is,Iceland,0,0,0,23,2022_final_is
2022,final,gr,Greece,fr,France,1,1,0,24,2022_final_fr
2022,final,gr,Greece,de,Germany,0,0,0,25,2022_final_de
2022,final,is,Iceland,ua,Ukraine,22,12,10,1,2022_final_ua
2022,final,is,Iceland,gb,United Kingdom,14,7,7,2,2022_final_gb
2022,final,is,Iceland,es,Spain,6,3,3,3,2022_final_es
2022,final,is,Iceland,se,Sweden,20,8,12,4,2022_final_se
2022,final,is,Iceland,rs,Serbia,1,1,0,5,2022_final_rs
2022,final,is,Iceland,it,Italy,6,0,6,6,2022_final_it
2022,final,is,Iceland,md,Moldova,6,6,0,7,2022_final_md
2022,final,is,Iceland,gr,Greece,0,0,0,8,2022_final_gr
2022,final,is,Iceland,pt,Portugal,5,0,5,9,2022_final_pt
2022,final,is,Iceland,no,Norway,18,10,8,10,2022_final_no
2022,final,is,Iceland,nl,Netherlands,9,5,4,11,2022_final_nl
2022,final,is,Iceland,pl,Poland,4,4,0,12,2022_final_pl
2022,final,is,Iceland,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,is,Iceland,lt,Lithuania,3,2,1,14,2022_final_lt
2022,final,is,Iceland,au,Australia,0,0,0,15,2022_final_au
2022,final,is,Iceland,az,Azerbaijan,0,0,0,16,2022_final_az
2022,final,is,Iceland,ch,Switzerland,0,0,0,17,2022_final_ch
2022,final,is,Iceland,ro,Romania,0,0,0,18,2022_final_ro
2022,final,is,Iceland,be,Belgium,0,0,0,19,2022_final_be
2022,final,is,Iceland,am,Armenia,0,0,0,20,2022_final_am
2022,final,is,Iceland,fi,Finland,0,0,0,21,2022_final_fi
2022,final,is,Iceland,cz,Czechia,2,0,2,22,2022_final_cz
2022,final,is,Iceland,is,Iceland,0,0,0,23,2022_final_is
2022,final,is,Iceland,fr,France,0,0,0,24,2022_final_fr
2022,final,is,Iceland,de,Germany,0,0,0,25,2022_final_de
2022,final,ie,Ireland,ua,Ukraine,15,12,3,1,2022_final_ua
2022,final,ie,Ireland,gb,United Kingdom,14,6,8,2,2022_final_gb
2022,final,ie,Ireland,es,Spain,17,5,12,3,2022_final_es
2022,final,ie,Ireland,se,Sweden,13,3,10,4,2022_final_se
2022,final,ie,Ireland,rs,Serbia,6,1,5,5,2022_final_rs
2022,final,ie,Ireland,it,Italy,6,0,6,6,2022_final_it
2022,final,ie,Ireland,md,Moldova,7,7,0,7,2022_final_md
2022,final,ie,Ireland,gr,Greece,0,0,0,8,2022_final_gr
2022,final,ie,Ireland,pt,Portugal,4,0,4,9,2022_final_pt
2022,final,ie,Ireland,no,Norway,4,4,0,10,2022_final_no
2022,final,ie,Ireland,nl,Netherlands,0,0,0,11,2022_final_nl
2022,final,ie,Ireland,pl,Poland,10,10,0,12,2022_final_pl
2022,final,ie,Ireland,ee,Estonia,0,0,0,13,2022_final_ee
2022,final,ie,Ireland,lt,Lithuania,8,8,0,14,2022_final_lt
2022,final,ie,Ireland,au,Australia,2,0,2,15,2022_final_au
2022,final,ie,Ireland,az,Azerbaijan,0,0,0,16,2022_final_az
